region,industry,anzsco4_code,occupation,employment_2025,annual_growth_rate_pct,employment_growth_2025_2035,retirements_2025_2035,total_new_workers_expected_by_2035,net_worker_demand_2025_2035,positive_worker_demand_2025_2035,is_primary_industry_statewide
Southern metropolitan,Public administration and safety,3513,Chefs,25.8527551379,0.021960766565,6.2726835463,4.408635099,10.6813186453,10.6813186453,10.6813186453,False
Southern metropolitan,Public administration and safety,3514,Cooks,10.9934710402,0.018694071062,2.2369182134,2.9737766169,5.2106948302,5.2106948303,5.2106948302,False
Southern metropolitan,Public administration and safety,3611,Animal attendants and trainers,7.6833357143,0.02126131282,1.7990717524,1.8053992248,3.6044709772,3.6044709772,3.6044709772,False
Southern metropolitan,Public administration and safety,3622,Gardeners,148.1746876677,0.031757027348,54.3828346512,31.0009888593,85.3838235106,85.38382351050001,85.3838235106,False
Southern metropolitan,Public administration and safety,3623,Greenkeepers,35.3746414851,0.03066708259,12.4747153846,7.219306504,19.6940218887,19.6940218886,19.6940218887,False
Southern metropolitan,Public administration and safety,3624,Nurserypersons,7.0077496523,0.02126131282,1.6408816322,1.6662838823,3.3071655145,3.3071655145,3.3071655145,False
Southern metropolitan,Public administration and safety,3941,Cabinetmakers,1.2086889225,-0.0021816892781,-0.026112448511,0.20178257424,0.17567012573,0.175670125729,0.17567012573,False
Southern metropolitan,Public administration and safety,3991,Boat builders and shipwrights,1.2748128864,0.010297218633,0.13752307877,0.34300159361,0.48052467239,0.48052467237999996,0.48052467239,False
Southern metropolitan,Public administration and safety,3993,"Gallery, library and museum technicians",99.6683680278,0.0020163678637,2.0280144924,28.8141656982,30.8421801906,30.8421801906,30.8421801906,False
Southern metropolitan,Public administration and safety,3995,Performing arts technicians,10.1972777427,0.016070705637,1.7625122075,1.6365186849,3.3990308924,3.3990308924,3.3990308924,False
Southern metropolitan,Public administration and safety,3999,Other miscellaneous technicians and trades workers,65.8294113849,0.0064598282955,4.3782365657,14.9626327216,19.3408692873,19.340869287300002,19.3408692873,False
Southern metropolitan,Public administration and safety,4113,Diversional therapists,7.6646760787,0.035387994289,3.1877054695,3.2879029409,6.4756084104,6.4756084104,6.4756084104,False
Southern metropolitan,Public administration and safety,4114,Enrolled and mothercraft nurses,7.9692166511,-0.028494901627,-2.0006991106,1.0627057784,-0.9379933322,-0.9379933321999998,0.0,False
Southern metropolitan,Public administration and safety,4117,Welfare support workers,319.2678455111,-0.0026497776383,-8.3597217779,52.4312843458,44.071562568,44.0715625679,44.071562568,False
Southern metropolitan,Public administration and safety,4211,Child carers,107.0991297468,0.0096613645902,10.8088835706,14.1449730806,24.9538566511,24.9538566512,24.9538566511,False
Southern metropolitan,Public administration and safety,4221,Education aides,52.6903393974,0.0045008465207,2.4201245048,15.1535237775,17.5736482823,17.5736482823,17.5736482823,False
Southern metropolitan,Public administration and safety,4231,Aged and disabled carers,674.4196629146,0.0046313567699,31.8938532309,250.7841528196,282.6780060505,282.6780060505,282.6780060505,False
Southern metropolitan,Public administration and safety,4233,Nursing support and personal care workers,58.9434577682,0.002744955868,1.6381045773,17.2706990439,18.9088036212,18.9088036212,18.9088036212,False
Southern metropolitan,Public administration and safety,4411,Defence force members - other ranks,634.5993028584,0.0073955891747,48.525478961,84.6397411655,133.1652201265,133.1652201265,133.1652201265,True
Southern metropolitan,Public administration and safety,4412,Fire and emergency workers,384.8832993434,0.0052484179125,20.6841108554,76.9281009574,97.6122118128,97.61221181280001,97.6122118128,True
Southern metropolitan,Public administration and safety,4413,Police,2332.980536033,0.0052324603206,124.9870791182,302.2990673304,427.2861464486,427.2861464486,427.2861464486,True
Southern metropolitan,Public administration and safety,4421,Prison officers,72.9240298857,0.0013696391011,1.0049745206,17.3093981611,18.3143726817,18.3143726817,18.3143726817,True
Southern metropolitan,Public administration and safety,4422,Security officers and guards,987.9427221165,0.0054835040394,55.5303973075,311.7286555467,367.2590528541,367.2590528542,367.2590528541,True
Southern metropolitan,Public administration and safety,4514,"Gallery, museum and tour guides",4.7773480718,-0.0046218493744,-0.21626566894,2.0844919105,1.8682262416,1.8682262415600002,1.8682262416,False
Southern metropolitan,Public administration and safety,4516,Tourism and travel advisers,22.5752812126,-0.0046218493744,-1.0219599283,3.1552859464,2.1333260181,2.1333260181,2.1333260181,False
Southern metropolitan,Public administration and safety,4521,Fitness instructors,28.4701401254,0.0046494056426,1.3517332026,2.138033473,3.4897666757,3.4897666756000003,3.4897666757,False
Southern metropolitan,Public administration and safety,4523,"Sports coaches, instructors and officials",27.0514690047,0.0042757467916,1.1791629637,2.48587475,3.6650377137,3.6650377137,3.6650377137,False
Southern metropolitan,Public administration and safety,4524,Sportspersons,68.6285465908,0.007102474158,5.0331013536,1.2541765364,6.2872778901,6.28727789,6.2872778901,False
Southern metropolitan,Public administration and safety,5111,"Contract, program and project administrators",461.805072319,0.0063951953694,30.397916065,78.175511771,108.5734278359,108.57342783600001,108.5734278359,True
Southern metropolitan,Public administration and safety,5121,Office managers,140.2501764322,0.0072088392993,10.444774443,39.3248753284,49.7696497713,49.7696497714,49.7696497713,False
Southern metropolitan,Public administration and safety,5122,Practice managers,6.8960492538,0.0098981896905,0.71380416905,1.6463508488,2.3601550178,2.36015501785,2.3601550178,False
Southern metropolitan,Public administration and safety,5211,Personal assistants,82.0101689937,-0.0019672291688,-1.599120595,24.2854139556,22.6862933606,22.6862933606,22.6862933606,False
Southern metropolitan,Public administration and safety,5212,Secretaries,6.5205636922,-0.0059799633015,-0.37960002305,1.668401432,1.288801409,1.28880140895,1.288801409,False
Southern metropolitan,Public administration and safety,5311,General clerks,820.6563003926,0.011816700875,102.2970342709,301.5294414339,403.8264757049,403.8264757048,403.8264757049,False
Southern metropolitan,Public administration and safety,5321,Keyboard operators,108.4826272699,-0.0075850975021,-7.9532559941,28.2774524272,20.324196433,20.3241964331,20.324196433,False
Southern metropolitan,Public administration and safety,5411,Call or contact centre workers,198.8688070382,0.0080079935909,16.5117171921,10.0773906789,26.589107871,26.589107871000003,26.589107871,True
Southern metropolitan,Public administration and safety,5412,Information officers,857.531538647,0.004854427263,42.5494830471,154.1482812868,196.6977643339,196.6977643339,196.6977643339,True
Southern metropolitan,Public administration and safety,5421,Receptionists,72.1955981582,0.0046611505994,3.4366146259,17.5393282554,20.9759428814,20.9759428813,20.9759428814,False
Southern metropolitan,Public administration and safety,5511,Accounting clerks,178.8323615216,0.018149515578,35.2405428175,44.8011151217,80.0416579392,80.04165793920001,80.0416579392,False
Southern metropolitan,Public administration and safety,5512,Bookkeepers,24.0850669369,0.0057467725301,1.4204619439,8.8107727474,10.2312346913,10.2312346913,10.2312346913,False
Southern metropolitan,Public administration and safety,5513,Payroll clerks,69.9754286188,0.019505527385,14.9116161356,19.5014859063,34.4131020419,34.413102041900004,34.4131020419,False
Southern metropolitan,Public administration and safety,5523,"Insurance, money market and statistical clerks",24.4338926575,0.011958725732,3.0843475108,3.989055125,7.0734026357,7.0734026358,7.0734026357,False
Southern metropolitan,Public administration and safety,5612,Couriers and postal deliverers,1.7863798228,-0.016010426713,-0.26625668361,0.6676161728,0.40135948918,0.40135948919,0.40135948918,False
Southern metropolitan,Public administration and safety,5613,Filing and registry clerks,55.1558093546,-0.0066837791921,-3.5775671553,22.574325646,18.9967584908,18.9967584907,18.9967584908,True
Southern metropolitan,Public administration and safety,5614,Mail sorters,6.3047126835,-0.0046773534131,-0.28876353353,2.1771403924,1.8883768589,1.88837685887,1.8883768589,False
Southern metropolitan,Public administration and safety,5616,Switchboard operators,6.4181085073,-0.025367291078,-1.4542787479,1.9611281567,0.50684940878,0.5068494088000002,0.50684940878,False
Southern metropolitan,Public administration and safety,5619,Other clerical and office support workers,22.7933427623,-0.009408462467,-2.0559498222,5.2686706866,3.2127208644,3.2127208644,3.2127208644,False
Southern metropolitan,Public administration and safety,5911,Purchasing and supply logistics clerks,98.8177158852,0.015224783097,16.1185069865,20.7153398574,36.8338468439,36.833846843900005,36.8338468439,False
Southern metropolitan,Public administration and safety,5912,Transport and despatch clerks,9.9456463042,0.020041179431,2.1829365072,1.6856617354,3.8685982426,3.8685982426,3.8685982426,False
Southern metropolitan,Public administration and safety,5992,Court and legal clerks,194.926907253,0.013796821947,28.6263730531,31.506979645,60.1333526981,60.1333526981,60.1333526981,False
Southern metropolitan,Public administration and safety,5993,Debt collectors,43.0671027975,0.016282802273,7.5493167523,5.2407838493,12.7901006016,12.790100601599999,12.7901006016,False
Southern metropolitan,Public administration and safety,5994,Human resource clerks,95.7807000185,0.014934167676,15.304637574,19.9255677899,35.2302053639,35.2302053639,35.2302053639,False
Southern metropolitan,Public administration and safety,5995,Inspectors and regulatory officers,725.0945687821,0.015750885486,122.6533808986,182.3698019993,305.0231828979,305.0231828979,305.0231828979,True
Southern metropolitan,Public administration and safety,5996,"Insurance investigators, loss adjusters and risk surveyors",16.4326953658,-0.017554580671,-2.6671594124,2.7845695505,0.11741013815,0.1174101380999999,0.11741013815,False
Southern metropolitan,Public administration and safety,5997,Library assistants,13.7208145421,0.0060543024244,0.85370077425,3.2867241963,4.1404249706,4.14042497055,4.1404249706,False
Southern metropolitan,Public administration and safety,5999,Other miscellaneous clerical and administrative workers,73.1861753283,0.016919433688,13.3692950959,25.0172910548,38.3865861507,38.3865861507,38.3865861507,False
Southern metropolitan,Public administration and safety,6113,Sales representatives,22.7937861465,0.010031950023,2.3927003809,3.7168925504,6.1095929314,6.1095929313,6.1095929314,False
Southern metropolitan,Public administration and safety,6121,Real estate sales agents,7.328547104,-0.0011869016067,-0.086519531423,1.4311770371,1.3446575057,1.344657505677,1.3446575057,False
Southern metropolitan,Public administration and safety,6211,Sales assistants (general,12.7954579136,0.02103129688,2.9605567569,2.4304246013,5.3909813582,5.3909813581999995,5.3909813582,False
Southern metropolitan,Public administration and safety,6212,Ict sales assistants,4.6781544434,0.011076756582,0.54479499313,0.56478264291,1.109577636,1.10957763604,1.109577636,False
Southern metropolitan,Public administration and safety,6311,Checkout operators and office cashiers,14.9440962047,0.0047237774181,0.7211223028,1.6216447037,2.3427670065,2.3427670065,2.3427670065,False
Southern metropolitan,Public administration and safety,6394,Ticket salespersons,10.169624535,0.02901342649,3.3671542981,2.2582063378,5.625360636,5.6253606359,5.625360636,False
Southern metropolitan,Public administration and safety,7116,Sewing machinists,3.6018688379,0.016404175375,0.6364370599,1.9939375306,2.6303745905,2.6303745904999998,2.6303745905,False
Southern metropolitan,Public administration and safety,7211,"Agricultural, forestry and horticultural plant operators",10.5118536512,0.079958202208,12.1736684214,7.3046204232,19.4782888446,19.4782888446,19.4782888446,False
Southern metropolitan,Public administration and safety,7212,Earthmoving plant operators,35.4591848143,0.027584802298,11.0892918204,9.4179237126,20.507215533,20.507215533,20.507215533,False
Southern metropolitan,Public administration and safety,7213,Forklift drivers,8.8996062547,0.025252567728,2.5207446673,1.866781386,4.3875260534,4.3875260533,4.3875260534,False
Southern metropolitan,Public administration and safety,7219,Other mobile plant operators,22.0981242715,-0.0054877651232,-1.1831798383,3.7754146928,2.5922348545,2.5922348545,2.5922348545,False
Southern metropolitan,Public administration and safety,7312,Bus and coach drivers,26.9082556702,0.016141922512,4.6729886714,8.8017599459,13.4747486174,13.474748617300001,13.4747486174,False
Southern metropolitan,Public administration and safety,7321,Delivery drivers,10.2228107254,0.020663619375,2.3200520262,3.348307029,5.6683590552,5.6683590552,5.6683590552,False
Southern metropolitan,Public administration and safety,7331,Truck drivers,69.5815381693,0.018356146025,13.8808703319,20.8524140453,34.7332843772,34.7332843772,34.7332843772,False
Southern metropolitan,Public administration and safety,7411,Storepersons,17.8324989154,0.029374672717,5.987788129,4.4493712235,10.4371593524,10.4371593525,10.4371593524,False
Southern metropolitan,Public administration and safety,8112,Commercial cleaners,47.5952714864,-0.017140668656,-7.5568026351,21.010037435,13.4532347999,13.4532347999,13.4532347999,False
Southern metropolitan,Public administration and safety,8114,Housekeepers,6.3855916429,0.012408360929,0.83808626227,2.5015489447,3.339635207,3.33963520697,3.339635207,False
Southern metropolitan,Public administration and safety,8116,Other cleaners,49.4988626246,0.019285190943,10.4184552452,26.3044187746,36.7228740198,36.7228740198,36.7228740198,False
Southern metropolitan,Public administration and safety,8211,Building and plumbing labourers,13.8685651436,0.019088318538,2.8866406094,2.6056772521,5.4923178615,5.4923178615,5.4923178615,False
Southern metropolitan,Public administration and safety,8212,Concreters,3.7514512994,0.018640204515,0.76094719385,0.57327680726,1.3342240011,1.33422400111,1.3342240011,False
Southern metropolitan,Public administration and safety,8215,Paving and surfacing labourers,21.7130717306,0.019919322412,4.734113867,4.3338582744,9.0679721414,9.067972141399999,9.0679721414,False
Southern metropolitan,Public administration and safety,8216,Railway track workers,3.5977449328,-0.011758721957,-0.40135119745,0.65815611273,0.25680491528,0.25680491528,0.25680491528,False
Southern metropolitan,Public administration and safety,8311,Food and drink factory workers,6.8367232401,0.034171086611,2.7301917581,2.1579775617,4.8881693198,4.8881693198,4.8881693198,False
Southern metropolitan,Public administration and safety,8321,Packers,3.3344382422,0.021708029802,0.79880290446,1.0156235418,1.8144264462,1.81442644626,1.8144264462,False
Southern metropolitan,Public administration and safety,8322,Product assemblers,6.1204759222,0.03190544077,2.2583702403,1.8417276073,4.1000978476,4.1000978476,4.1000978476,False
Southern metropolitan,Public administration and safety,8393,Product quality controllers,3.4001880741,0.026588608337,1.020270727,1.1354315271,2.1557022542,2.1557022541,2.1557022542,False
Southern metropolitan,Public administration and safety,8413,Forestry and logging workers,6.2366150018,-0.066469207725,-3.1016304061,0.73122977491,-2.3704006312,-2.37040063119,0.0,False
Southern metropolitan,Public administration and safety,8414,Garden and nursery labourers,55.2252378701,0.032223932876,20.6110101184,16.3103718201,36.9213819385,36.9213819385,36.9213819385,False
Southern metropolitan,Public administration and safety,8415,Livestock farm workers,2.6988027426,-0.021129623144,-0.51897085592,0.54175718808,0.022786332161,0.022786332159999922,0.022786332161,False
Southern metropolitan,Public administration and safety,8419,"Other farm, forestry and garden workers",12.5443995107,-0.049719454151,-5.011394408,3.4530274981,-1.5583669099,-1.5583669099000002,0.0,False
Southern metropolitan,Public administration and safety,8513,Kitchenhands,32.9590563888,0.0084508243471,2.8936564478,8.7549523312,11.648608779,11.648608779,11.648608779,False
Southern metropolitan,Public administration and safety,8992,Deck and fishing hands,3.2858894795,-0.040345309711,-1.1091680423,1.0685684488,-0.040599593472,-0.040599593500000086,0.0,False
Southern metropolitan,Public administration and safety,8993,Handypersons,48.8562139716,0.017024382124,8.9844749682,41.9085908577,50.8930658258,50.893065825899996,50.8930658258,False
Southern metropolitan,Public administration and safety,8996,Recycling and rubbish collectors,24.410474724,0.01682237654,4.431644935,7.0826625968,11.5143075318,11.5143075318,11.5143075318,False
Southern metropolitan,Public administration and safety,8999,Other miscellaneous labourers,1143.4327014376,0.018469795861,229.6356209556,423.4407796982,653.0764006538,653.0764006538,653.0764006538,True
Southern metropolitan,"Rental, hiring and real estate services",1111,Chief executives and managing directors,37.4017222612,0.0075713960306,2.9302907797,12.5726363395,15.5029271192,15.5029271192,15.5029271192,False
Southern metropolitan,"Rental, hiring and real estate services",1112,General managers,72.2080296242,0.0043296174669,3.1879512653,15.9708786415,19.1588299068,19.1588299068,19.1588299068,False
Southern metropolitan,"Rental, hiring and real estate services",1311,"Advertising, public relations and sales managers",189.1433530734,0.017979535718,36.8947006279,20.4630300974,57.3577307253,57.3577307253,57.3577307253,False
Southern metropolitan,"Rental, hiring and real estate services",1321,Corporate services managers,8.448152941,0.020069985662,1.8571665152,1.8663152156,3.7234817307,3.7234817308,3.7234817307,False
Southern metropolitan,"Rental, hiring and real estate services",1322,Finance managers,68.4079631285,0.014632986932,10.6956709541,13.5120397322,24.2077106863,24.2077106863,24.2077106863,False
Southern metropolitan,"Rental, hiring and real estate services",1323,Human resource managers,54.0790119901,0.012123299037,6.925642631,10.2484174825,17.1740601135,17.1740601135,17.1740601135,False
Southern metropolitan,"Rental, hiring and real estate services",1324,Policy and planning managers,3.1386208537,0.020725520225,0.71464157177,1.1466533549,1.8612949267,1.8612949266699998,1.8612949267,False
Southern metropolitan,"Rental, hiring and real estate services",1325,Research and development managers,2.6687331517,0.022729557194,0.6725495654,0.48293389174,1.1554834571,1.15548345714,1.1554834571,False
Southern metropolitan,"Rental, hiring and real estate services",1331,Construction managers,58.2194081121,0.021289659244,13.6521619033,12.9986094919,26.6507713952,26.6507713952,26.6507713952,False
Southern metropolitan,"Rental, hiring and real estate services",1332,Engineering managers,7.9744598213,0.0051505628007,0.42038119621,1.8517027563,2.2720839525,2.27208395251,2.2720839525,False
Southern metropolitan,"Rental, hiring and real estate services",1335,Production managers,16.2650180214,0.013439394737,2.3229694876,3.302329258,5.6252987457,5.6252987456,5.6252987457,False
Southern metropolitan,"Rental, hiring and real estate services",1336,"Supply, distribution and procurement managers",35.3959719328,0.0096103937956,3.552638796,6.2968217865,9.8494605825,9.8494605825,9.8494605825,False
Southern metropolitan,"Rental, hiring and real estate services",1351,Ict managers,19.7388826554,0.016141721535,3.4278826254,2.5976961079,6.0255787333,6.0255787333,6.0255787333,False
Southern metropolitan,"Rental, hiring and real estate services",1399,Other specialist managers,9.8464701998,0.019041820292,2.0440442216,1.9235300309,3.9675742525,3.9675742525000004,3.9675742525,False
Southern metropolitan,"Rental, hiring and real estate services",1413,Hotel and motel managers,4.8392483961,0.018697868727,0.98489273471,1.9013420675,2.8862348022,2.8862348022099997,2.8862348022,False
Southern metropolitan,"Rental, hiring and real estate services",1419,Other accommodation and hospitality managers,12.395474357,0.025059917867,3.4810586607,11.1943253169,14.6753839776,14.675383977600001,14.6753839776,False
Southern metropolitan,"Rental, hiring and real estate services",1421,Retail managers,35.5744242478,0.0092720269504,3.4395546614,7.062797822,10.5023524834,10.5023524834,10.5023524834,False
Southern metropolitan,"Rental, hiring and real estate services",1492,Call or contact centre and customer service managers,61.1564979418,0.011388922605,7.3330870297,9.1123322043,16.4454192339,16.445419234,16.4454192339,False
Southern metropolitan,"Rental, hiring and real estate services",1493,Conference and event organisers,17.3593598261,0.0072755096115,1.3051442043,1.8647006136,3.169844818,3.1698448179,3.169844818,False
Southern metropolitan,"Rental, hiring and real estate services",1494,Transport services managers,108.0055519243,0.0020899000044,2.2785547993,32.3206838069,34.5992386062,34.599238606200004,34.5992386062,False
Southern metropolitan,"Rental, hiring and real estate services",1499,"Other hospitality, retail and service managers",391.3932826694,0.011592474969,47.8137326169,77.611783209,125.4255158259,125.42551582589999,125.4255158259,False
Southern metropolitan,"Rental, hiring and real estate services",2113,Photographers,5.1192531247,0.034629491884,2.0761501786,1.0061058774,3.0822560561,3.082256056,3.0822560561,False
Southern metropolitan,"Rental, hiring and real estate services",2114,Visual arts and crafts professionals,6.0812456371,0.018338387377,1.2118800624,2.1429530004,3.3548330628,3.3548330628,3.3548330628,False
Southern metropolitan,"Rental, hiring and real estate services",2124,Journalists and other writers,1.5228009896,0.03728029511,0.67305790265,0.31583551158,0.98889341423,0.98889341423,0.98889341423,False
Southern metropolitan,"Rental, hiring and real estate services",2211,Accountants,125.4652927071,0.022635333604,31.4739475926,14.552856192,46.0268037846,46.0268037846,46.0268037846,False
Southern metropolitan,"Rental, hiring and real estate services",2212,"Auditors, company secretaries and corporate treasurers",2.4089828985,0.02457243568,0.66187976815,0.32079929498,0.98267906313,0.98267906313,0.98267906313,False
Southern metropolitan,"Rental, hiring and real estate services",2221,Financial brokers,26.6361158487,0.027480712497,8.2946153815,5.2974134351,13.5920288166,13.5920288166,13.5920288166,False
Southern metropolitan,"Rental, hiring and real estate services",2222,Financial dealers,2.1199604859,0.02457243568,0.58246945454,0.41941339097,1.0018828455,1.00188284551,1.0018828455,False
Southern metropolitan,"Rental, hiring and real estate services",2223,Financial investment advisers and managers,40.9866118383,0.025914020878,11.9494551456,5.6692256498,17.6186807953,17.6186807954,17.6186807953,False
Southern metropolitan,"Rental, hiring and real estate services",2231,Human resource professionals,8.8974268101,0.010455676858,0.97529968187,1.1085582422,2.083857924,2.08385792407,2.083857924,False
Southern metropolitan,"Rental, hiring and real estate services",2233,Training and development professionals,2.9811527154,0.054600456276,2.0918345618,0.75063773972,2.8424723015,2.84247230152,2.8424723015,False
Southern metropolitan,"Rental, hiring and real estate services",2245,Land economists and valuers,140.64300812,0.029514360147,47.4801383866,14.0495164281,61.5296548147,61.529654814699995,61.5296548147,True
Southern metropolitan,"Rental, hiring and real estate services",2246,Librarians,9.1376853629,-0.01217632756,-1.05360737,1.2298642079,0.1762568379,0.17625683790000002,0.1762568379,False
Southern metropolitan,"Rental, hiring and real estate services",2247,Management and organisation analysts,32.1363434823,0.016539393137,5.7287115429,1.6783267354,7.4070382783,7.4070382783,7.4070382783,False
Southern metropolitan,"Rental, hiring and real estate services",2249,Other information and organisation professionals,6.0920559401,0.010403067479,0.66426766756,3.3486988612,4.0129665288,4.01296652876,4.0129665288,False
Southern metropolitan,"Rental, hiring and real estate services",2251,Advertising and marketing professionals,64.4460673906,0.026826155824,19.5319559638,7.1547833911,26.6867393549,26.686739354900002,26.6867393549,False
Southern metropolitan,"Rental, hiring and real estate services",2252,Ict sales professionals,2.0707440754,0.036352792378,0.88864895478,0.30173673762,1.1903856924,1.1903856924,1.1903856924,False
Southern metropolitan,"Rental, hiring and real estate services",2253,Public relations professionals,2.6624188029,0.02457243568,0.73151251552,0.3510022333,1.0825147488,1.08251474882,1.0825147488,False
Southern metropolitan,"Rental, hiring and real estate services",2254,Technical sales representatives,22.2923644201,0.0029656757855,0.67001238755,3.3076424597,3.9776548472,3.9776548472499997,3.9776548472,False
Southern metropolitan,"Rental, hiring and real estate services",2322,Surveyors and spatial scientists,2.6359667969,0.045741727301,1.4867576809,0.5824170683,2.0691747492,2.0691747492,2.0691747492,False
Southern metropolitan,"Rental, hiring and real estate services",2324,"Graphic and web designers, and illustrators",9.9389335447,0.020910667148,2.2851751552,0.72993680443,3.0151119596,3.01511195963,3.0151119596,False
Southern metropolitan,"Rental, hiring and real estate services",2325,Interior designers,12.0643430334,-0.0095245271216,-1.1010522525,1.7215226649,0.62047041239,0.6204704124,0.62047041239,False
Southern metropolitan,"Rental, hiring and real estate services",2326,Urban and regional planners,1.2338651886,0.033854645361,0.4874585034,0.20173939872,0.68919790212,0.68919790212,0.68919790212,False
Southern metropolitan,"Rental, hiring and real estate services",2332,Civil engineering professionals,15.4675007992,0.029353777483,5.1894765503,3.1290601899,8.3185367402,8.3185367402,8.3185367402,False
Southern metropolitan,"Rental, hiring and real estate services",2335,"Industrial, mechanical and production engineers",4.608751852,0.0015965044868,0.074109797793,0.74461883983,0.81872863762,0.818728637623,0.81872863762,False
Southern metropolitan,"Rental, hiring and real estate services",2513,Occupational and environmental health professionals,5.8976993374,-0.017913805294,-0.97527907031,1.0081374622,0.032858391887,0.03285839188999984,0.032858391887,False
Southern metropolitan,"Rental, hiring and real estate services",2613,Software and applications programmers,15.1885948342,0.040536761898,7.4105434957,1.4983936888,8.9089371846,8.9089371845,8.9089371846,False
Southern metropolitan,"Rental, hiring and real estate services",2621,"Database and systems administrators, and ict security specialists",13.2136708183,0.012977353636,1.8184703685,1.0255408268,2.8440111953,2.8440111953000002,2.8440111953,False
Southern metropolitan,"Rental, hiring and real estate services",2631,Computer network professionals,4.8969432344,0.039925612622,2.3465459615,0.32254710509,2.6690930666,2.66909306659,2.6690930666,False
Southern metropolitan,"Rental, hiring and real estate services",2712,Judicial and other legal professionals,1.2809863823,0.019510598846,0.2730527967,0.33108806641,0.60414086311,0.60414086311,0.60414086311,False
Southern metropolitan,"Rental, hiring and real estate services",2713,Solicitors,6.1403780752,0.027707547944,1.9299385573,0.81023585574,2.740174413,2.74017441304,2.740174413,False
Southern metropolitan,"Rental, hiring and real estate services",3121,"Architectural, building and surveying technicians",27.3347112026,0.014340694282,4.1828774117,4.8756152877,9.0584926993,9.058492699399999,9.0584926993,False
Southern metropolitan,"Rental, hiring and real estate services",3129,Other building and engineering technicians,8.4026542239,-0.0052351045239,-0.42966822063,2.2758396978,1.8461714771,1.84617147717,1.8461714771,False
Southern metropolitan,"Rental, hiring and real estate services",3131,Ict support technicians,17.4050069739,0.011786181778,2.1636779208,1.460902552,3.6245804728,3.6245804728,3.6245804728,False
Southern metropolitan,"Rental, hiring and real estate services",3211,Automotive electricians,8.2194584874,-0.0052065365279,-0.41806046128,1.1983418233,0.78028136205,0.78028136202,0.78028136205,False
Southern metropolitan,"Rental, hiring and real estate services",3212,Motor mechanics,82.4945776489,0.0054805705322,4.6343226037,13.0868596003,17.7211822039,17.721182204,17.7211822039,False
Southern metropolitan,"Rental, hiring and real estate services",3223,Structural steel and welding trades workers,17.4041472103,0.017859846306,3.370447965,3.8592807497,7.2297287147,7.2297287147,7.2297287147,False
Southern metropolitan,"Rental, hiring and real estate services",3232,Metal fitters and machinists,92.9101811724,0.024170835556,25.064103667,24.1347755958,49.1988792627,49.198879262800006,49.1988792627,False
Southern metropolitan,"Rental, hiring and real estate services",3243,Vehicle painters,5.4861272095,0.01488019213,0.8732360915,0.39062953954,1.263865631,1.26386563104,1.263865631,False
Southern metropolitan,"Rental, hiring and real estate services",3312,Carpenters and joiners,5.6054896988,0.026919395366,1.7055160112,0.7581045297,2.4636205409,2.4636205409,2.4636205409,False
Southern metropolitan,"Rental, hiring and real estate services",3322,Painting trades workers,1.2329726325,0.029709322307,0.41936914147,0.47029664313,0.8896657846,0.8896657846,0.8896657846,False
Southern metropolitan,"Rental, hiring and real estate services",3411,Electricians,54.0288278175,-0.0023550289728,-1.2589945165,10.0258964255,8.766901909,8.766901909,8.766901909,False
Southern metropolitan,"Rental, hiring and real estate services",3421,Airconditioning and refrigeration mechanics,16.748582938,-0.0069986420437,-1.1359376718,2.0910819411,0.95514426926,0.9551442693000001,0.95514426926,False
Southern metropolitan,"Rental, hiring and real estate services",3422,Electrical distribution trades workers,9.8222465338,-0.00076244716253,-0.074633015135,1.4157226758,1.3410896607,1.341089660665,1.3410896607,False
Southern metropolitan,"Rental, hiring and real estate services",3423,Electronics trades workers,26.5573847897,-0.00077601581669,-0.20537131451,3.0363247333,2.8309534188,2.83095341879,2.8309534188,False
Southern metropolitan,"Rental, hiring and real estate services",3622,Gardeners,16.2386370992,0.015897973484,2.774357124,3.4604894977,6.2348466218,6.234846621699999,6.2348466218,False
Southern metropolitan,"Rental, hiring and real estate services",3623,Greenkeepers,2.3938767109,0.048410860663,1.4468808302,0.53370179842,1.9805826287,1.9805826286200001,1.9805826287,False
Southern metropolitan,"Rental, hiring and real estate services",3995,Performing arts technicians,26.5176537772,-0.0043781574617,-1.1383762699,4.5129686288,3.374592359,3.3745923589,3.374592359,False
Southern metropolitan,"Rental, hiring and real estate services",3999,Other miscellaneous technicians and trades workers,56.8438900624,-0.00032101767513,-0.18221555453,13.4897785451,13.3075629906,13.30756299057,13.3075629906,False
Southern metropolitan,"Rental, hiring and real estate services",4117,Welfare support workers,14.6163947883,0.018499577561,2.9405440749,2.9206374616,5.8611815365,5.8611815365,5.8611815365,False
Southern metropolitan,"Rental, hiring and real estate services",4231,Aged and disabled carers,2.2541379155,0.025142578179,0.63536543561,1.0037512863,1.6391167219,1.63911672191,1.6391167219,False
Southern metropolitan,"Rental, hiring and real estate services",4422,Security officers and guards,16.8075817694,0.015029770238,2.7040249304,5.8843108026,8.588335733,8.588335733000001,8.588335733,False
Southern metropolitan,"Rental, hiring and real estate services",4511,Beauty therapists,3.8309088343,0.024953534161,1.0707557522,0.24803842575,1.318794178,1.31879417795,1.318794178,False
Southern metropolitan,"Rental, hiring and real estate services",4516,Tourism and travel advisers,12.6694182488,0.0099023622104,1.3119783089,1.9402411095,3.2522194184,3.2522194184,3.2522194184,False
